m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_eT
146.459734	58.082878	0.499674	0.142667	1.050952	296.010301	42.583126	2.710292	2.368926	2.038196	43.816144
143.943545	70.863691	3.056146	1.883082	2.200119	242.195884	102.078497	2.020603	1.454579	0.806455	291.517959
164.216744	80.156998	2.939347	2.749139	2.237430	134.888903	62.478319	1.147415	1.100921	0.104228	363.975785
348.321240	278.502675	2.778907	1.303556	0.290430	112.652682	36.502265	1.707879	2.823122	2.616057	299.012183
295.068477	127.143927	0.823199	2.880973	2.387120	370.104449	52.695738	3.020400	1.478740	1.445917	882.556805
189.548513	46.165808	2.878948	0.842213	1.215600	274.991602	87.113001	2.335821	3.090198	1.508324	224.540850
196.620558	162.280613	1.222564	0.188365	0.568768	166.273241	73.046222	2.517290	1.627351	2.998019	90.913518
341.350933	288.194515	0.799939	1.039488	2.329204	160.335107	67.741177	1.932642	2.731682	1.425852	128.818186
441.809865	412.089200	2.024172	2.811216	2.336884	301.836286	246.637764	0.100129	1.581359	1.118758	626.676292
215.375022	53.326926	2.600153	2.773224	3.130059	578.852418	521.650994	0.656503	0.637505	0.924657	439.571946
152.904054	52.687629	1.452306	2.551542	2.944814	85.779200	24.729500	1.880707	0.237612	1.273618	340.387841
162.575294	76.440978	2.775167	2.257103	1.655336	182.250055	99.081294	1.843476	0.266902	2.540211	130.035920
237.132512	129.394171	0.087563	2.243152	3.114273	284.232986	36.464813	0.987983	1.923005	1.275662	287.150115
217.917717	144.129372	3.134474	2.867728	2.419738	109.014297	34.626725	1.907656	1.580065	1.688734	620.730483
184.033940	158.497084	2.832269	1.703031	2.964494	181.215745	73.850898	1.138032	0.332542	1.131154	120.158972
193.130447	71.972667	1.949961	0.294370	0.290277	161.392360	78.975404	2.222324	3.000563	0.099942	40.143315
179.508394	36.719892	2.373614	2.992405	2.610246	229.992319	73.373576	1.082456	1.006922	2.546074	401.156329
148.395465	86.809152	1.679850	2.707589	2.972532	161.513620	60.855262	1.817926	0.821173	0.104009	259.792820
334.724008	308.892126	2.782968	2.125984	2.680300	151.987079	110.771864	0.136966	1.750665	2.437373	337.593780
183.076629	78.164837	0.596874	2.433211	3.105549	209.492845	32.119087	2.925007	1.580775	0.091460	733.211363
188.284415	71.846557	2.841058	2.321337	0.419208	205.623799	40.898424	1.849912	1.707147	2.053464	499.385278
175.599910	89.852198	2.678194	2.244635	2.783108	153.614876	71.021911	3.056193	1.129202	2.089647	524.656517
133.922774	71.242660	2.480425	2.395082	2.857567	777.728124	551.588178	1.866202	2.160545	2.798982	702.405200
1231.270754	1008.956510	2.887959	2.040594	0.753021	180.152576	22.730066	1.272196	2.775055	2.892669	129.284410
403.543138	296.699293	2.097136	2.022366	2.521088	111.222549	20.184320	1.677271	2.934173	2.791041	271.983560
301.243399	249.524935	2.345974	2.782950	2.301695	146.267995	27.428692	0.160688	1.910920	3.140926	723.475019
201.661809	49.566244	2.597769	2.257041	2.435134	158.235548	75.491876	1.675318	0.915931	0.144000	291.709062
128.290435	61.226489	2.278664	0.801304	0.751111	195.211607	59.788310	3.099853	2.272203	2.712064	743.600392
380.771559	172.324954	1.571189	2.920447	2.428814	242.724351	128.985242	2.119338	0.742072	0.404027	501.808146
281.198797	137.650278	2.963101	2.419069	3.101587	346.008205	115.068211	1.486685	1.522160	2.624020	655.745416
142.549086	87.596327	1.290660	3.008036	1.987311	169.776972	52.491451	1.890962	1.560546	2.867564	258.054658
206.999636	111.009197	1.536602	2.539941	2.474769	214.646775	42.580000	1.537116	1.066764	0.191651	127.423882
168.152353	75.363223	3.004604	2.733290	2.015419	164.392983	73.290841	2.751402	1.811276	0.200565	556.887536
169.511884	81.482550	0.914034	2.561765	1.303146	158.690955	56.667124	1.863904	1.723119	2.905985	146.937704
189.020035	116.963772	1.109639	2.565115	2.440693	157.790550	20.863621	0.970681	1.662887	1.361960	90.894495
184.713832	77.631408	1.966442	2.048061	2.897039	196.189013	111.662587	0.079797	1.791794	0.503083	137.552206
150.942375	75.174676	2.215270	1.936038	1.299152	729.354007	264.008037	2.719095	1.991034	0.807999	367.206675
176.708516	102.192460	1.108996	2.815243	2.933159	461.607453	32.828248	2.146348	1.496652	0.685419	462.849636
129.971674	23.708986	2.651591	2.830409	2.217154	172.438544	70.742558	2.297183	1.604328	1.627460	592.877426
151.604995	39.899590	2.217734	2.904598	2.968916	127.939770	70.357753	2.394582	2.055009	0.864868	512.878073
389.670818	311.875831	0.711878	1.765736	2.140164	465.950126	316.635493	2.419315	3.032361	1.644554	521.382880
204.820850	14.020024	2.394252	0.798320	1.392076	196.039719	78.566363	2.388708	1.117935	1.834084	168.905123
224.953465	146.318953	2.762794	2.015499	2.731475	253.429733	109.867349	0.828082	2.071971	2.212868	636.476435
521.212408	406.829970	2.855547	2.980673	2.488948	469.887363	339.371216	1.138386	0.513717	0.378593	560.505187
320.128261	208.291352	1.307912	0.624784	1.812181	193.111462	106.685434	3.018846	2.463564	2.625656	458.846045
155.918695	74.059569	0.637829	1.884504	2.549010	153.748401	58.534340	2.345343	0.019528	2.358869	168.305935
414.804782	152.803766	0.974644	1.973423	3.022890	172.564368	67.040857	2.365297	2.175967	2.704297	520.559454
581.274745	409.795611	0.148799	2.654787	2.433678	379.448109	150.213240	2.106040	0.616205	0.849752	278.716827
163.028538	118.518776	2.108781	2.788086	2.608629	265.465852	54.510641	2.466629	0.465580	1.104354	224.017495
780.926068	533.753008	1.546788	1.736754	2.460084	482.665725	369.778350	2.084321	2.924558	2.271137	353.218566
216.581149	56.045512	1.975456	2.531031	2.081866	171.935101	72.834884	2.741886	1.216253	0.919659	508.335443
165.918851	63.822417	2.281239	2.886212	1.780326	163.841902	68.261214	1.365517	0.256900	1.967071	258.023810
147.745465	100.184128	2.611910	3.006104	2.531090	200.035327	71.836030	1.361134	0.667070	1.705048	332.260026
130.922677	97.388015	0.891404	1.535816	0.237357	150.728255	62.140560	1.693758	2.740119	2.389303	195.503182
236.070156	179.437392	3.123549	2.041901	3.030401	260.966761	83.346358	1.981389	1.050468	0.607814	487.364532
553.487585	498.559846	2.322105	1.640692	2.490610	183.678671	85.268714	2.209303	0.776256	2.632410	408.542922
171.457080	83.056251	2.572669	2.496881	2.512706	189.689832	41.118008	1.562689	1.164440	0.716886	406.490723
150.077130	66.863086	3.116336	2.692048	2.376353	182.528865	98.522380	0.583654	0.030688	2.091573	376.008014
180.077575	132.124963	1.701765	3.087205	2.583545	126.721756	39.624060	1.482556	1.738695	0.414618	344.486802
298.170926	214.098828	2.892308	2.541049	2.661747	158.542644	102.452588	2.203843	1.741230	1.664930	390.327074
548.066561	518.480211	2.027295	2.882245	1.800724	185.618856	103.125320	2.325858	1.524974	1.041813	623.207777
251.304568	137.390182	1.753790	2.317155	2.445072	115.571244	29.737170	1.449567	2.185142	2.310725	357.739001
144.851800	59.705386	2.394518	3.037043	3.126767	127.473496	54.182603	1.551234	0.279380	0.268864	466.678634
522.557331	129.993837	2.674541	1.757885	2.624653	181.043996	81.652320	1.431721	0.610203	0.870822	250.759669
309.297666	245.157614	2.219480	2.859226	1.980855	179.719349	81.315831	1.326654	0.002452	2.034528	543.583635
167.203023	98.109285	2.603217	2.674732	1.476193	111.887340	10.629715	2.851643	0.129258	1.417310	760.364420
104.960426	39.903110	2.221164	0.878160	1.194063	740.184076	49.601763	2.640739	0.862683	2.434772	541.729324
163.784289	112.214241	2.370139	2.332567	2.924982	154.397804	69.600556	1.893221	1.457716	2.217760	303.142836
162.928937	121.023245	1.820835	1.397342	1.178585	150.770022	59.046513	2.394293	2.945064	1.894474	570.660524
153.464805	42.702692	2.702117	2.446692	1.531758	110.734097	46.583004	0.133598	1.896916	1.927202	394.194113
166.499723	67.524325	1.370114	2.481193	1.518151	192.632624	42.396118	3.008489	0.658813	0.822958	370.893210
309.606994	101.085691	0.308988	2.650384	1.686633	136.465829	70.580297	1.117856	1.998302	1.135575	706.109813
221.692343	129.383444	3.078012	3.036775	2.205855	92.798116	26.320370	0.258560	0.804775	1.248248	603.433842
153.383980	40.105026	1.486821	2.697298	2.506430	210.157932	85.890102	1.915359	2.584658	0.796568	415.414100
268.517573	171.352053	1.034552	2.240173	2.592981	181.418459	60.674645	1.631026	1.361410	2.297250	430.693340
213.135865	118.980840	2.089695	2.573589	2.465408	238.580740	55.281457	2.393553	1.033564	1.780309	504.042915
124.685474	31.085400	1.102900	1.339874	1.649783	100.658936	77.402073	2.403315	2.785979	0.522339	99.933674
150.415302	54.204497	2.602672	1.571053	1.901415	167.007860	80.376696	1.287390	2.229705	2.571486	288.883180
324.864001	228.579408	0.743765	3.083980	1.510017	118.799781	33.483295	1.487301	0.913665	1.379908	383.336642
131.004170	36.289132	0.232356	0.423326	0.752394	184.297757	66.669292	3.035968	2.697562	2.407239	173.799932
269.087492	101.094072	0.147470	2.747933	1.986899	159.023212	96.200920	2.501688	2.278217	3.019881	616.435935
128.631081	35.586871	2.541518	2.780178	3.133737	286.926006	89.672373	1.880017	1.002497	2.040248	505.159265
136.614935	45.307578	1.921967	3.016532	1.588406	148.451928	35.033772	2.034419	0.567323	0.788105	48.273262
391.966813	162.037340	1.343879	0.798789	1.626038	160.275088	87.731540	2.076161	2.706031	2.575888	339.187263
139.242169	66.121693	1.175912	2.665500	2.782963	129.923911	60.964786	0.994647	0.776230	2.712441	143.336108
183.059747	64.106012	1.571122	3.064471	2.774472	141.316528	49.745828	0.307667	2.350882	2.746018	279.878074
161.070763	51.805784	1.231721	2.222068	1.798174	269.337276	98.723518	1.842326	0.321454	0.030776	276.781467
167.466787	76.135848	2.555749	2.802781	2.581524	283.199467	44.166568	0.591425	1.215653	1.987062	387.994896
159.102935	115.373785	1.834565	2.371235	3.085250	225.434729	166.490729	1.502291	1.836945	0.886349	342.717258
671.791092	566.028314	1.749810	2.897097	1.368263	485.918537	425.639495	1.809132	2.163920	2.154356	157.268694
216.912300	149.514257	0.118712	3.100306	2.887046	596.987106	131.813635	2.653989	1.118738	0.194000	830.744334
179.812230	60.812318	2.682927	1.438852	1.079932	452.847793	63.244842	1.004077	2.116474	2.499247	39.508982
189.198092	71.755247	1.722095	2.306958	3.020707	70.237953	23.845353	1.284905	1.156433	2.273201	114.235496
126.424200	27.849881	2.727179	1.466361	1.265272	156.430310	46.705363	3.001152	1.931094	0.733434	552.809671
166.405223	77.319077	2.284921	3.079903	2.365865	124.551929	49.376100	0.594262	1.744560	2.372528	379.527363
150.569272	98.463932	2.980651	2.425636	2.900160	374.756189	264.189015	0.559683	2.154162	0.623620	381.496833
335.524009	158.801043	0.527262	2.013766	2.794227	421.202354	75.832238	3.007022	1.493873	1.182679	303.575871
165.532960	77.500362	1.518327	1.576533	2.826281	118.705358	27.210764	3.094183	2.284259	2.012369	426.086367
327.714749	155.767346	1.807797	2.750978	2.616305	163.772264	45.330312	2.989281	1.697482	3.016938	365.466746
416.776759	402.789235	2.971168	3.068347	2.921101	96.417731	91.363087	0.396881	1.009225	0.740617	773.577129
145.826639	75.509946	2.532243	2.656146	2.851426	230.037627	90.989782	2.799935	0.150842	0.797013	224.614069
376.253907	234.214525	2.616168	2.888012	2.724163	202.770927	90.763560	0.295469	1.200603	1.683494	178.081945
174.896397	100.187984	2.228278	2.086843	2.987735	167.744164	90.842454	2.594351	1.418680	0.054107	223.337590
255.616811	188.437239	2.389890	3.125101	2.760419	276.961155	119.434006	1.321827	1.606911	0.523727	483.547527
169.983028	80.213783	2.799363	2.490053	2.209858	114.520547	30.108588	0.366222	1.761812	2.024547	312.076536
191.743593	147.804636	1.032427	2.462065	2.690843	96.066377	55.955204	1.495408	0.272913	0.556443	355.603875
157.961273	76.328907	2.597352	2.762121	2.811705	191.196431	42.762038	1.871689	1.862141	1.960248	467.471617
289.995576	121.075075	2.304949	2.699512	1.930890	158.850200	130.996743	1.643735	1.465752	2.278384	238.822169
207.831093	45.828524	1.921958	2.691294	1.935436	72.993686	36.803229	2.068049	2.900525	1.432256	174.855779
222.755434	114.244797	2.550298	2.425252	2.710414	178.519908	60.570864	2.221098	1.646850	0.892543	518.672792
148.474788	43.114120	1.745377	0.702500	0.473710	83.119647	47.852022	2.808190	2.516774	1.435186	105.575814
216.708312	86.914942	3.017541	1.500939	2.064350	82.150446	44.417264	1.549063	2.462780	2.108090	380.970867
152.168020	85.798890	2.017794	2.515034	2.889258	151.780205	59.463931	2.438179	2.791004	0.513969	579.716683
146.436400	73.536322	1.950031	1.678815	1.716438	170.627629	75.799834	1.815495	2.121145	2.846485	354.028055
112.295352	58.695403	2.443401	2.122546	2.851292	415.243018	49.926132	1.404905	0.354015	1.051749	156.248224
373.090278	286.413958	2.940344	2.653303	2.646549	166.332047	72.396637	0.989341	0.782297	0.163397	313.556610
187.326299	122.461224	2.790259	1.886373	2.895685	181.938453	83.137406	2.899729	0.488313	2.265036	401.214244
239.207284	115.244226	2.618622	1.900444	0.728473	457.447852	107.021039	2.324778	2.138317	0.970779	399.537897
169.851762	96.855363	3.080711	2.635682	1.864144	100.179548	32.100655	2.289579	0.158564	0.667983	404.842598
169.158406	102.082822	1.671273	2.221260	2.632783	90.098965	38.046923	2.041934	0.747006	2.289769	350.120937
89.283711	68.601212	0.098276	1.001938	0.455102	184.316321	86.773121	2.424557	2.918628	2.378899	225.931687
176.912317	81.304782	2.868775	2.877920	2.405689	171.698203	95.728332	1.982363	0.811599	0.238140	365.180760
153.886057	105.677306	1.719813	2.167435	2.677424	156.409291	75.586788	0.967290	1.625925	1.897952	432.178805
106.801212	85.402296	2.882590	2.375798	2.543685	156.713348	68.266384	0.968418	1.771407	2.627575	333.606104
237.941713	154.704936	0.400646	2.456477	1.252853	346.058452	161.367096	2.652006	1.726915	1.881640	642.288498
149.426814	90.583321	2.126377	2.606882	2.705080	204.708539	32.647646	1.324763	0.880584	0.255157	175.850856
212.859727	192.758712	2.684386	2.067148	3.031923	337.830066	72.817805	2.541281	0.252528	1.648952	369.149001
100.342610	75.060795	3.060659	2.672394	2.282180	151.000801	89.303393	1.416195	0.837240	0.319085	220.939794
162.336161	25.469849	3.024925	1.346761	1.771194	59.237759	32.620940	0.367323	0.414686	0.588414	164.769728
174.743752	77.766007	0.126477	1.611396	2.127839	177.123207	72.197785	0.872043	2.485637	2.452945	218.845585
170.145149	113.709894	2.283862	2.575723	2.307739	127.870495	97.306287	1.907026	1.723788	1.914160	587.503753
154.983263	78.740383	2.735806	2.227103	1.183532	118.790476	81.105604	1.309979	2.502690	0.507342	151.428506
188.008117	79.331321	2.531585	2.942854	2.811093	123.114531	44.283702	0.823322	2.993989	2.689763	538.676941
145.191109	68.420748	2.749378	2.406658	1.871242	116.004083	46.346742	1.135050	1.886887	1.761194	156.101309
157.302139	87.014471	0.646513	1.506157	1.066336	530.032325	231.200950	2.519568	3.022680	1.444013	521.360339
220.285817	128.047339	1.078107	2.871273	2.673022	77.469259	31.810644	1.867275	1.202791	2.052086	360.393165
190.293291	39.091871	0.097461	2.699627	2.764697	88.890191	10.954790	2.803517	2.240735	2.414400	132.814336
235.989666	109.234516	1.956542	2.582990	2.842509	333.211721	159.880480	1.120576	2.219328	1.875851	424.535933
167.451908	79.417763	2.386110	2.665545	2.770146	123.785263	51.683893	2.550065	0.892572	2.914185	382.477319
126.205765	60.098589	1.574646	2.762876	0.798548	184.081383	69.616100	2.934569	0.302634	0.938538	198.800040
135.748663	122.328498	2.460228	2.532479	2.750758	152.286438	69.564505	2.763710	2.068461	1.264314	362.059352
234.326027	139.903324	2.510136	2.112576	1.723388	152.337079	75.510584	1.915796	3.064745	1.184203	304.923961
180.824386	60.068586	1.338793	2.973305	2.848097	135.042130	38.470544	2.438361	3.056994	0.265916	386.603487
167.396986	76.367024	2.254889	2.902729	2.207337	194.138832	101.676257	2.852823	0.393055	2.648166	604.588257
95.080221	20.659373	3.103406	2.325106	2.360786	115.143032	53.627359	1.135959	0.319645	0.772099	87.935026
143.575027	110.012999	3.056943	1.822481	2.403987	62.273114	28.404551	3.028552	1.531194	0.769233	251.520214
168.669569	120.414928	2.521822	2.818814	2.245027	176.843411	73.935739	3.120016	0.212798	1.763478	350.591333
682.590166	500.521914	1.706998	2.154619	1.177270	118.560744	30.958186	1.782338	0.223781	0.329910	252.625643
220.528250	157.541278	2.052202	2.918526	2.530015	396.664971	213.848019	1.622009	0.203957	0.205400	341.688783
179.171757	61.707998	2.737497	2.425443	1.989455	126.131286	32.139794	2.226109	0.593503	1.429311	398.316203
156.920914	68.388411	2.985375	2.501433	1.233210	210.725719	51.766002	1.959211	0.456480	2.302024	497.551817
556.265632	189.446449	2.967456	1.859485	0.367863	250.079310	220.898713	2.765802	2.228388	1.683215	306.932769
235.533105	207.033262	2.699639	1.747597	2.750634	246.367101	45.688637	3.007930	1.619085	1.571429	516.024257
590.544634	392.365082	2.446752	2.965332	2.532814	148.697563	86.344633	1.433556	0.130260	0.954272	791.189164
337.703383	177.980349	2.554410	1.827285	1.136402	359.047846	24.161451	2.914113	1.190126	0.241710	752.238927
253.387729	182.763390	1.318671	2.743962	2.439121	303.325040	78.425099	0.216374	1.352141	1.630195	334.117497
190.519255	116.216461	1.872917	2.788948	3.060058	81.465137	29.852601	0.808041	0.732835	2.532792	516.453439
295.751401	222.992863	2.602450	2.704272	1.125410	666.965246	554.734143	2.486195	0.006770	1.560092	947.112256
167.343698	85.265777	1.883705	3.005703	2.557096	137.307666	77.981922	2.145873	0.349522	1.093225	267.649373
293.345551	75.782261	2.203083	0.311066	0.590316	120.305371	27.285709	2.725204	2.779092	2.015503	277.932808
147.441867	39.014299	3.092016	2.165067	2.552436	124.035430	38.576792	0.736197	1.902629	2.691519	414.895481
189.362525	125.131278	2.147559	2.293268	1.930921	144.159990	19.918122	2.316220	0.409524	0.460223	199.551650
281.615445	173.664060	2.095387	3.065888	2.259505	299.272983	112.021045	1.899922	0.263112	0.582394	316.220610
168.386891	62.861705	2.823032	2.637377	1.583028	195.328397	72.976358	1.977264	0.457432	0.276356	149.283601
225.762926	119.445611	1.914966	1.989478	2.903042	127.437072	52.623210	2.743135	1.233248	0.427307	334.744560
324.464712	98.418591	1.049497	0.177207	1.120372	158.792409	32.768323	2.857461	2.921275	2.969817	190.303473
608.152996	464.800886	0.638811	1.615474	3.038473	580.815891	284.407712	2.780892	0.305645	1.027369	195.629271
142.536134	55.764990	1.456706	2.756230	2.269038	163.060681	130.156935	1.443096	1.357713	0.592259	143.799360
218.784791	123.622961	2.576354	3.029182	2.651819	91.769495	28.056712	0.954642	0.831582	1.126389	730.201905
151.301811	75.584366	2.842337	3.058364	2.331904	269.827780	34.853498	3.073040	1.458689	0.909933	574.421709
401.545011	375.591116	2.734124	2.353334	2.837453	252.685782	79.449686	2.213595	0.580172	0.190129	160.113912
137.501723	73.942651	2.952289	2.654779	2.973323	148.167165	52.245467	0.249779	0.212902	1.790985	215.007759
160.824327	123.688682	2.595077	2.033235	2.952920	309.457083	168.367553	2.300143	1.124106	2.759440	543.310176
158.460316	52.748817	0.394226	0.274776	0.857637	172.270412	81.302682	2.576005	2.883858	2.281173	161.568532
218.526667	195.660416	3.051640	2.623885	2.630842	176.671427	105.165911	1.523185	1.751535	3.050325	699.631573
958.967667	578.147422	2.899001	0.865674	2.622122	401.892290	240.366522	2.309432	1.108635	2.740306	257.417296
217.575760	143.073262	2.362843	2.640325	3.002562	261.068307	154.513764	3.032574	2.713611	0.015760	670.364178
124.525995	74.609946	2.460627	0.691611	0.081673	125.300657	25.089697	3.107755	1.565078	1.770331	329.269968
708.658331	476.579706	1.630380	2.791383	2.410722	185.542650	83.548032	0.561722	1.203721	1.371384	30.137352
190.620614	154.200787	2.126587	2.045120	1.978742	172.222889	73.885893	0.613321	1.290712	2.235995	85.578988
165.544761	61.692490	2.510932	0.358572	1.352760	164.734776	63.339703	2.229595	3.113567	0.195686	192.429603
174.361187	120.938583	2.594718	2.637441	2.903169	179.635474	125.793241	0.360673	3.065049	0.727046	347.041670
126.710345	64.619900	1.700879	0.752709	0.110667	113.625093	44.349280	2.757506	2.148383	0.812291	109.285585
167.929344	85.423648	2.774407	3.058909	1.859327	132.900635	45.577148	2.791500	0.785656	1.219517	530.632598
194.002512	53.270954	2.779414	0.518699	0.966177	179.002674	105.012647	1.937308	2.890121	1.666132	254.948815
197.720046	34.428135	2.969065	1.263141	0.580199	85.912533	59.523236	2.922818	2.197186	2.491853	370.624504
170.824673	85.967562	3.085696	2.610616	2.163273	162.674817	68.318847	1.189634	0.740601	2.500867	599.883384
213.300683	68.499681	2.583956	1.773997	1.516902	159.960726	69.260002	1.874179	3.057886	2.691578	366.843942
174.353980	109.051128	2.087041	3.090961	2.819576	211.276125	105.437499	2.789941	0.604330	2.179434	594.839461
153.003447	79.488835	2.593881	2.694787	2.912937	139.918226	36.729316	0.019968	2.801596	1.617241	318.422777
151.901310	67.865761	0.894036	1.769758	0.960298	188.415314	124.189546	2.665393	1.739205	0.188327	231.786232
205.739128	111.898389	1.975708	2.879793	2.713175	86.903311	53.432393	2.933460	2.191697	1.264262	374.362298
158.197348	82.363188	0.921952	2.802871	2.497409	156.669387	48.087423	2.428304	1.346689	2.641774	388.573940
157.642456	77.704314	2.012011	3.082704	2.626012	301.551899	199.283912	1.054072	0.554707	1.931286	250.222735
142.724743	45.178935	1.062426	2.329308	1.311883	96.990522	39.582249	2.079063	2.640099	1.465069	135.445273
284.996545	242.653914	0.161175	0.401217	0.279264	261.851790	67.350558	2.516892	2.866952	3.063920	177.645360
162.985371	127.910846	1.485071	2.752611	2.759306	98.547361	27.917288	2.720353	2.190462	2.966122	394.756007
143.123715	75.643692	2.837646	2.481105	1.706230	157.786609	83.102865	2.010415	1.758290	0.780667	114.813950
169.633573	86.455896	2.838876	2.854784	2.097825	211.782974	80.036445	2.603581	1.669304	0.181995	484.927033
169.624549	48.441801	2.467351	2.652118	3.061491	127.192232	68.379600	1.585889	2.754097	1.523754	550.990172
146.157779	83.569413	3.089650	2.642928	2.868922	235.531494	142.631871	2.951095	0.350730	0.251178	503.478084
136.630202	105.500731	2.719614	3.118577	1.758030	166.758437	34.875247	3.131883	1.645113	1.104921	480.795899
155.132486	91.926848	1.249833	2.815904	3.095165	137.152668	58.734223	0.545530	1.904877	3.002467	483.418047
176.022022	90.226197	1.910572	2.498422	3.092755	196.132137	115.978859	1.639038	0.929761	2.975975	277.432106
176.362580	83.905255	2.595964	2.733635	1.728707	202.488009	130.424814	2.834492	1.257433	1.597194	438.348454
148.031633	32.402372	3.031026	1.863400	2.353980	208.399531	102.293639	2.563521	1.570049	2.379493	716.174808
483.961018	358.779698	2.242135	2.208779	3.113283	151.840394	70.562848	0.841748	1.947027	1.114991	226.952635
182.152961	86.930620	0.785663	2.894622	2.351378	167.695399	77.412288	3.034534	1.081005	2.397074	276.918524
248.853655	37.781512	1.426657	2.247398	2.830405	204.626954	141.901446	2.357189	2.850052	0.269357	299.404065
173.132786	115.077229	2.938673	1.547199	3.103059	108.942479	53.084590	1.595256	0.894398	3.089707	147.700784
166.218448	83.591918	2.604737	1.880562	0.464456	127.225721	55.162662	1.877333	1.003951	2.435932	107.430351
134.317729	111.808414	2.798441	2.055264	2.414809	201.403886	78.743267	0.147826	2.226503	2.961695	374.845782
99.936702	25.680362	2.141005	2.695927	3.083111	121.659280	52.752134	1.980092	1.068126	0.232197	216.032254
204.247498	43.433440	0.885398	2.933291	2.825367	118.704239	24.521120	2.026878	1.276520	0.017455	405.498541
300.298613	205.433194	2.455902	0.515290	0.759925	174.393655	78.081056	2.216658	2.390988	1.898004	185.873150
156.648453	62.579938	3.141486	2.815104	2.314133	142.099398	53.674153	2.931556	1.905221	0.365054	274.374219
564.415923	529.527669	2.619902	2.542926	2.510698	178.005106	63.088369	0.061835	1.422108	2.011806	458.906350
191.726299	120.006589	2.346976	1.951338	0.269700	178.792129	87.148310	0.080912	1.486524	2.516902	194.875109
511.190486	352.190770	0.419611	3.131834	2.983015	156.821206	50.838140	0.182929	2.229222	2.875252	1038.523590
225.648016	204.853967	2.161583	1.963369	1.442418	175.810748	94.298189	2.406555	1.297270	1.133793	92.320335
153.340586	65.830022	3.040934	2.365102	2.710659	116.610230	22.688845	0.195484	1.623189	1.938822	138.152950
105.780812	67.782624	2.032843	1.886677	1.204561	184.375830	52.042321	2.798712	1.421589	2.089618	284.085197
140.509312	72.233057	0.274368	1.861130	1.298625	148.972923	70.501489	2.995527	2.240771	0.256999	241.507979
360.700793	116.285279	1.542346	2.758416	2.871080	175.617377	78.542006	0.167323	2.823115	1.688551	782.486563
784.607949	739.595182	2.699218	2.772565	1.843321	556.438740	157.289899	0.680494	0.215174	1.877185	514.397664
268.517755	106.104309	2.614696	1.646045	2.076580	177.889837	77.811863	2.936467	1.782107	1.186464	327.030138
156.034867	59.509766	2.558045	2.240030	2.839780	165.870284	56.637561	2.590065	0.230906	0.189320	328.400249
158.965054	67.384665	2.820212	2.062748	2.625054	105.817599	27.205076	2.789326	2.127066	3.027949	638.230043
335.914748	162.839838	1.952378	0.138241	0.807982	348.475168	58.785928	2.244759	2.637217	2.504475	114.838693
202.061360	159.665145	2.343500	2.718234	2.546690	148.426277	77.965555	2.782055	1.978066	1.139668	526.301007
238.378959	141.579622	1.981136	2.680499	1.698522	216.769794	130.436353	1.622601	1.721886	0.170985	457.167895
376.326149	237.266346	1.311727	2.516491	1.513650	874.155250	393.320332	3.105060	1.605503	0.954149	497.364902
211.014135	50.655320	2.898824	2.072768	2.483574	104.979808	39.063229	2.016001	1.426512	3.104817	310.709341
170.884247	39.917496	3.057413	2.278720	2.496706	252.363831	77.756003	0.067097	2.463411	0.852992	376.892471
198.589682	81.808920	0.972197	2.770850	2.537854	410.999142	86.303290	3.092730	1.341111	1.359449	837.942964
273.341711	233.530966	2.199002	2.408801	2.489697	135.826408	72.214788	0.671627	0.838148	2.432298	462.681830
149.496753	103.765926	2.568837	3.013591	0.743312	115.697166	15.282331	2.249455	0.444192	0.334199	668.555110
220.894614	109.745886	2.977734	2.464151	1.378243	637.195101	306.584868	1.432755	3.068500	2.805982	313.090752
326.197538	293.095734	0.430683	2.973754	2.828689	253.995718	120.141051	2.962995	1.602582	2.455932	308.188426
117.787670	50.561473	2.173215	2.336456	3.084102	193.878000	84.241201	1.839598	1.319583	0.496500	184.382929
338.104874	319.227722	0.899599	2.625888	3.063732	143.293445	65.499200	0.756161	1.571473	1.851984	291.063929
297.885363	139.587685	2.897171	2.250167	0.515501	110.840173	44.258356	1.107021	2.535091	0.597647	120.260579
130.433062	74.631909	0.261009	2.335974	2.707849	208.002974	117.961329	0.422349	1.723686	2.931960	498.100958
275.932724	106.367004	2.727885	1.684857	1.901923	163.382773	85.930582	2.183855	2.823054	1.128159	609.655356
145.551162	71.598998	2.320250	3.063514	2.581365	218.756758	57.878034	2.765169	0.171253	0.659713	519.700309
183.237461	49.417204	2.852289	1.155798	1.809323	178.996792	78.058964	2.141449	1.681603	2.497520	249.669275
718.206344	134.188884	1.884902	3.049791	2.799640	643.239989	180.408603	0.453528	0.154817	0.069944	988.520275
185.727042	97.340096	0.738012	1.598332	1.367108	168.001173	76.433687	1.331620	2.545142	1.907459	240.141776
220.897776	195.236355	0.010635	0.168699	1.111379	298.303536	115.062936	2.684665	3.091637	1.284306	209.516580
489.871548	417.978456	2.690778	2.908904	2.554898	192.748158	108.216113	1.459048	1.940731	0.050061	565.162150
171.851284	84.424136	2.834334	2.109486	2.340638	244.733573	224.162556	0.753016	0.681336	1.792447	273.450210
595.638477	420.329942	0.335719	0.400339	0.135502	274.163649	19.224549	3.087567	1.001199	1.847661	240.510766
144.112995	32.991864	2.497287	1.310346	0.857224	123.046676	105.273826	2.887893	1.997574	0.419374	182.702707
