m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_eT
120.296429	18.492479	0.009443	2.634508	3.013203	173.615832	54.990520	3.055596	0.255038	0.741324	197.594153
182.657781	83.435879	2.890028	3.039391	2.954871	80.626246	24.467422	0.422605	0.756755	2.148933	749.068302
358.279093	115.337547	0.972143	3.021307	2.760772	152.276608	62.481952	0.078385	0.486234	2.371619	117.175875
321.582438	119.322931	2.407433	0.213848	0.698199	262.691407	135.972560	1.843639	2.979395	3.121077	160.210854
217.910349	90.296175	1.269331	3.011987	1.312543	208.028144	52.720407	2.496121	0.570607	0.527817	193.188049
200.839255	112.762221	2.611563	1.857798	2.981369	99.550985	44.044955	1.122814	0.043488	1.798170	266.311175
146.685531	57.754449	1.854062	2.637737	3.129728	64.051862	33.586211	0.193087	2.957897	0.019713	366.122204
590.927568	550.062071	2.443979	2.764988	1.895542	358.980786	292.052532	1.741633	1.575564	0.499366	314.579249
186.910031	48.603882	3.077575	1.007048	2.005265	111.988874	30.565987	2.098316	1.714485	3.118278	284.582413
640.203230	300.117426	0.646047	3.113470	2.788783	155.741458	17.252178	0.033842	0.252828	0.499605	235.199978
194.974038	76.647177	1.915734	0.401194	0.502659	357.974566	58.912641	2.649720	3.070895	0.168748	94.965670
144.630283	29.590294	2.014158	2.196372	2.959768	212.439709	54.972367	2.242148	0.513970	1.728710	320.079280
142.494716	32.473836	2.629357	2.407330	2.650162	106.771407	22.469826	2.294627	2.883116	1.216163	487.385331
164.969971	43.379223	3.101383	1.902523	2.645894	136.802760	73.759139	0.447859	1.622041	2.529804	304.225108
233.783807	121.393273	1.327081	2.899233	3.043455	100.621708	71.394237	0.379258	0.312192	0.214933	133.310809
175.934002	71.810391	2.388554	1.890763	2.815737	126.723470	65.338178	2.879539	0.500177	2.901387	144.158683
205.154710	92.734636	2.788397	0.883486	1.287006	124.184025	46.984977	0.200387	3.107172	1.463921	130.478767
144.776515	28.421192	2.921157	0.292113	0.422724	175.559742	80.281173	2.327769	1.859822	3.027197	244.408610
114.702465	87.664811	1.351265	1.700897	1.592177	155.017751	52.409266	2.630659	1.821744	1.291823	320.757934
250.648636	177.702167	2.524468	1.860251	0.782299	170.660068	64.271482	2.673273	1.333115	2.203641	517.890179
133.735347	52.720226	2.454991	0.150401	0.462512	137.121806	54.542203	2.865672	1.875854	1.913356	363.539030
426.708878	353.311157	0.015508	1.891844	0.425308	190.152643	56.849618	2.738328	1.303455	0.333386	161.490216
132.532159	73.071386	2.522777	2.846995	2.795980	135.816867	73.584498	1.317610	0.801693	2.464162	400.748594
614.234592	600.702006	1.374053	2.908431	1.701837	162.006446	74.359497	0.640815	0.397163	1.261405	489.311755
191.433531	55.951744	3.117205	2.065554	2.899125	100.240357	68.239642	1.787876	2.274151	0.755343	342.700194
167.532351	69.550969	2.783466	0.925386	0.210334	120.927981	78.138202	1.725452	2.787454	1.454553	147.847868
262.961564	101.689346	2.169214	2.704111	2.523043	251.432898	49.036196	1.582508	0.405430	0.805122	580.625853
170.755427	47.898557	2.809351	0.308239	0.607509	103.028991	65.547000	2.110804	2.595994	2.437840	142.714790
223.394279	160.932740	1.865554	2.638835	2.539837	253.182143	176.680439	1.969542	0.559898	2.254937	246.228239
184.170587	102.123295	2.188618	0.476359	0.053135	168.713688	77.968648	1.745185	2.651321	2.743288	187.520922
164.644109	75.843804	1.106417	0.207781	1.456593	126.502896	28.351218	2.855542	1.712539	1.344738	26.977390
122.576357	77.131160	2.827800	2.638028	2.180504	143.615256	67.225606	0.734949	1.387646	0.133106	102.442649
267.809709	98.169474	2.807946	0.058389	1.238576	171.209884	33.817449	3.018390	1.961512	1.728792	234.567318
157.716735	72.314090	1.504710	3.078798	2.375303	145.529673	115.497109	2.982915	2.014452	2.643383	369.835277
587.749181	354.373184	1.140005	2.504396	0.001982	197.953091	112.648359	1.189969	0.838081	1.222107	91.862052
165.199043	75.284797	0.714174	2.763185	2.644918	169.893608	91.044910	1.919290	2.292284	2.614156	485.745342
161.117729	74.650181	1.368247	1.792012	1.807992	168.471149	70.724285	2.750314	1.900212	0.397800	223.420277
137.031467	68.175367	1.198839	2.689800	2.715699	157.636254	73.397980	0.321410	1.418704	0.037508	41.576424
376.542818	100.911941	0.890201	1.477397	1.125581	422.220170	67.148818	2.949667	0.244366	2.327804	656.083440
175.576040	71.622112	1.041565	2.689107	2.229639	118.532228	34.915005	1.934308	0.457298	1.466829	95.720839
186.920799	96.060919	2.369210	0.828362	1.581719	118.798169	44.647542	2.818229	2.081130	1.636339	289.767485
160.874329	59.126801	1.581729	0.890647	1.673266	62.923909	21.527597	2.273802	3.034425	2.815532	141.460850
255.185278	161.099198	2.900973	1.590276	2.731390	247.621529	187.891713	2.194415	1.030633	2.356337	212.250424
183.771667	64.434511	2.322722	0.057787	1.198862	270.675711	111.628333	2.885709	1.337590	2.682555	272.972847
127.493122	20.489747	2.394100	2.624352	2.784050	122.807169	58.641298	1.718129	0.780748	1.876176	229.734228
140.517387	80.374167	1.598926	2.938695	2.641311	301.510613	131.533529	0.932418	1.983786	0.552136	384.439895
208.664170	50.741313	2.364208	2.339781	1.666937	101.880145	48.745919	0.652239	3.112760	0.188853	314.612533
218.481773	117.230288	0.499611	0.085762	1.257159	302.953593	99.607372	2.845575	2.178156	2.672747	603.347374
144.259438	78.687625	2.900089	2.524670	2.529725	74.939258	26.611922	1.729169	1.423717	1.724043	508.963360
193.488308	113.688224	0.092268	2.067295	0.440989	128.291351	69.324819	2.874198	2.150076	1.305247	110.355879
178.304901	48.513452	2.678413	2.579033	3.009417	473.406680	89.591568	1.965628	0.153337	0.898097	432.090178
202.351416	97.644286	0.387508	2.904576	1.444908	172.352651	45.234180	2.839897	2.304148	2.198090	409.965656
150.115741	114.282303	2.916951	2.664555	2.645609	156.137576	63.078682	1.940531	2.276352	1.176039	390.101222
111.944836	37.935810	0.826220	3.081764	2.206229	191.148422	33.405927	3.010505	0.181882	0.919156	284.202746
179.038875	89.126625	3.030089	1.657187	1.790987	346.301644	280.495887	0.703611	1.833078	2.010009	249.694285
222.034713	114.802571	2.864579	2.337661	1.064680	148.284817	60.629050	0.494897	0.554386	1.588841	144.954920
391.370469	321.376769	1.639383	2.936159	3.017748	87.883467	39.862687	2.377613	2.789046	1.355412	465.640815
211.281826	39.949781	1.117095	2.700896	3.124355	372.011384	329.010567	1.433232	2.371148	0.069167	249.418599
308.038118	205.200729	1.526476	2.845012	2.464307	140.634962	33.617932	1.632752	0.388607	2.411674	264.634545
215.314956	116.627449	2.507601	0.841674	1.875642	149.685513	64.210445	1.847716	0.573890	1.864860	266.330260
622.169490	427.559835	2.529706	2.671661	2.337949	156.946137	67.574625	0.525999	2.449136	0.943966	243.787837
156.822866	54.999744	2.886412	2.707201	2.998033	132.389812	84.378415	2.295046	0.804254	0.285865	431.905960
191.752520	48.882422	2.091985	1.619758	2.636303	520.792591	113.062116	0.304273	1.857286	2.881083	146.151444
330.755061	263.470270	1.424204	2.022326	2.673144	223.785104	75.686026	2.052529	0.761008	0.005722	268.081774
228.039144	95.092813	2.880564	0.854639	0.097513	193.512487	89.416074	2.983477	3.068332	2.552365	256.222851
169.501091	110.653805	1.815716	2.744358	2.941962	146.617796	36.685707	2.304976	1.679711	2.710894	398.772053
152.395254	29.486318	1.795164	1.731587	1.976862	176.367737	68.861416	1.928665	1.831205	2.538362	264.252772
473.016303	231.368230	3.073658	2.138813	2.060946	267.306443	76.934142	0.983484	2.170656	2.509431	424.640791
289.028325	119.130451	1.261579	2.084524	2.701890	168.401486	69.381882	1.786591	0.640945	1.827204	136.717487
188.444733	64.259907	1.125447	1.743970	0.367347	166.315451	75.657993	2.704207	1.221511	2.949428	119.803080
242.604281	204.754750	2.295552	2.840888	1.594078	156.546192	65.196913	2.998905	1.096379	1.857673	435.742203
344.756091	267.751355	2.392698	2.992235	2.836714	136.261277	46.858152	0.731931	2.690863	3.002173	579.099156
181.322957	89.119601	2.990167	2.745736	1.968525	166.226872	142.262080	1.076232	1.103504	1.178994	434.926737
189.489080	134.311026	2.299787	2.869445	3.002649	75.063604	30.952994	0.732264	2.123783	2.550102	610.859117
405.779267	321.475636	2.935465	1.324340	1.426666	163.429019	125.171189	1.747492	2.287156	1.384902	421.797736
167.498926	149.888634	1.447526	1.877606	3.112754	189.370135	68.149680	1.950337	2.545124	1.049705	243.104200
183.013426	127.692118	2.935473	2.557550	3.059084	196.312205	109.025357	0.355440	1.729563	0.145989	634.604340
191.241340	73.700525	2.969091	2.689528	2.122086	241.613355	44.432927	1.548830	2.489946	0.608500	448.403376
228.901622	77.034527	1.139315	1.705275	1.288486	155.034640	22.142529	3.134986	2.263105	0.305348	314.677384
179.759513	41.707890	2.692312	1.091304	1.004514	111.903176	25.725992	2.997681	0.997417	1.862218	132.430458
230.987761	118.011474	3.034750	1.679503	1.209148	76.524872	25.624679	2.027613	2.909509	1.239379	347.628666
208.244105	125.993939	1.204483	0.858382	1.282235	116.995718	32.440772	2.689598	1.864101	1.830885	147.993550
245.996387	55.964932	0.084228	2.710045	2.828659	118.385262	40.147289	2.760975	0.640689	2.214890	16.368672
138.343477	49.962044	2.522679	1.072185	0.533285	52.652135	13.114026	2.375769	1.617083	1.769464	249.236355
156.671038	77.563004	2.499408	2.197669	3.069745	143.991211	64.430312	2.832070	1.572274	0.982867	366.456039
167.863371	80.712338	1.301049	0.161120	1.046643	151.555603	51.921142	2.422083	2.767106	1.999741	220.942373
143.159093	99.689492	2.778493	1.477026	2.173334	56.709190	34.718592	2.025989	1.434780	2.439338	111.549892
195.752400	80.977863	1.774943	2.515288	2.725067	115.596967	27.096355	2.020463	1.881766	0.709427	158.145229
187.507444	157.697237	1.599292	1.705617	3.044682	165.349477	114.434690	2.566353	1.222153	2.318628	155.788786
881.676443	433.758090	0.099742	3.026466	1.246082	99.699295	19.696282	1.038140	0.559601	0.753999	1678.540803
419.649127	328.898939	2.479628	2.836421	1.666684	153.421178	97.699763	2.518904	0.970626	0.996717	847.501421
286.060336	206.677135	2.269039	2.763365	2.608759	171.181283	53.580716	0.980990	0.056041	0.539593	141.487405
153.655766	76.203039	2.306459	2.918217	2.345966	274.869538	41.060344	0.376771	1.137168	0.066813	186.813123
260.095278	72.241241	2.738629	1.631409	0.425285	152.413979	21.335526	2.398444	3.114999	1.950472	213.631988
127.049196	28.529753	2.979313	2.621239	2.845133	91.425554	57.904414	1.939025	1.070248	1.726361	289.435004
156.673432	46.438140	2.919342	2.258466	1.589501	132.431281	57.420752	1.400439	2.694958	2.700706	425.136371
175.523017	35.660473	3.053990	2.618783	3.065214	120.086578	65.718870	1.529164	0.182509	2.176557	1060.549772
290.735537	104.269666	1.971793	2.056087	2.691016	244.049036	57.506444	1.511150	2.644929	2.692620	426.063746
121.356911	18.449682	1.192250	2.478407	2.005849	230.702032	98.743521	3.092233	0.585694	2.699342	256.858912
151.246812	71.624492	1.652119	2.715115	2.987246	133.984950	81.891580	0.550806	1.510457	2.901293	313.493695
151.790712	90.279382	2.485221	2.406174	2.565843	141.909724	96.311936	1.174366	1.438775	1.237975	339.171082
159.253287	84.969040	1.783010	3.062615	2.476721	131.023580	28.289396	0.410152	2.092971	2.282296	321.478665
145.269546	53.717394	3.127056	0.864121	1.655234	390.719528	294.506012	1.716420	2.507423	0.789263	16.103346
150.774188	64.572373	1.520607	1.326157	1.039699	238.131949	90.588872	2.795628	1.908113	0.769063	339.199555
120.220965	69.979552	1.668464	2.431123	2.800090	178.701937	120.715760	3.061294	0.845903	0.727970	270.355703
433.114956	370.035902	0.926108	0.551024	0.376464	158.568577	63.811165	2.855949	3.106276	2.109166	146.772110
285.473103	135.591575	1.533309	2.215719	2.912917	197.987857	45.933062	2.160433	0.892448	1.218586	490.329954
329.877545	98.065512	1.494232	1.106698	0.931787	167.069971	74.761107	2.624255	3.024331	1.949213	319.774821
147.148834	70.134266	1.055277	2.108431	1.141606	155.019676	69.740367	2.789024	2.264454	0.443033	397.691371
166.230760	73.423106	2.819993	2.097563	3.021066	166.773033	150.278615	2.012682	1.359116	1.899838	484.693339
143.108304	65.733779	2.221598	3.066380	2.117035	125.718433	96.233811	1.940495	0.563096	1.616853	314.096077
228.163192	99.522344	1.548224	3.001874	3.069691	164.642755	72.335359	1.590507	2.086095	1.450728	887.532578
753.068256	437.194420	0.784706	2.517909	1.423675	334.112988	267.489386	2.023411	1.459789	0.578464	576.308709
866.584609	714.261890	1.688954	2.886856	1.861214	155.908556	63.052401	1.193303	1.687803	0.846384	930.454098
152.271606	68.643011	2.863510	2.408191	2.908789	153.838930	67.386321	0.955554	0.473734	2.456920	431.933029
178.871891	70.046802	2.287161	2.851844	1.413976	154.001057	36.862814	2.553720	1.517846	0.789025	409.502104
156.643502	50.609917	3.096281	1.261705	1.712015	33.028518	16.652012	1.619848	2.363213	0.403343	238.762694
222.347510	130.225393	2.092807	2.212935	3.052674	169.187100	73.899027	1.524200	0.805770	1.404960	248.523803
155.653086	104.157642	0.572652	1.540621	3.085958	115.365471	39.048104	2.039395	2.755412	1.560209	294.739243
146.797976	57.851149	2.834764	0.944365	0.002803	127.806815	76.308204	1.819201	2.967147	0.221444	123.927808
164.650970	86.101778	2.479695	2.292966	2.889033	177.200832	96.597380	2.677647	0.940771	0.440517	266.107548
126.791947	94.664900	1.861753	2.794545	2.107616	157.970393	57.830740	0.109887	1.917860	2.881782	529.967885
155.749439	38.530668	2.330408	3.023619	2.373076	112.457434	66.278898	2.343749	1.382997	0.882169	248.331625
185.183828	83.076745	0.430314	2.543741	2.477266	258.397485	56.409040	2.979015	0.802868	0.106337	255.689600
583.837256	432.154274	2.785664	2.062797	3.089590	274.808977	54.882787	0.060394	2.605723	0.759673	326.233274
145.100443	61.749914	1.339329	2.274109	2.736860	232.751324	38.254295	2.480145	0.540355	1.422961	333.803958
90.540246	32.105782	3.077861	2.730696	2.292769	178.317263	89.268012	2.951675	1.247394	0.156539	526.398614
323.980595	290.313238	1.998863	0.545785	1.671294	123.181890	35.652048	2.357752	3.010430	2.790358	112.091539
464.551885	114.572897	2.244400	0.721545	0.680979	261.469214	35.875821	2.603899	0.439252	0.436902	1337.178765
100.155499	16.450759	2.328970	2.329685	1.882211	219.957829	56.275819	1.107063	1.913555	1.718480	174.673598
193.048020	62.532074	1.626472	2.676659	2.002723	176.652977	108.031745	2.696847	2.583485	1.691433	262.651612
173.912412	81.325161	0.636298	3.036627	2.658751	153.646565	67.456704	1.209767	0.285638	1.777955	295.354123
295.172325	190.365465	2.831357	2.240712	0.608038	228.159196	67.745349	0.651455	0.300706	0.356953	100.930665
166.577219	18.078119	2.480040	1.455959	1.798153	158.073352	29.887685	2.848447	0.170797	1.453761	414.320048
338.276689	150.402146	2.613441	1.838894	2.839347	190.286644	110.340652	1.881914	1.080380	1.604313	244.259304
354.947662	289.125677	2.596377	3.124049	2.775062	540.420051	37.019971	0.297203	1.699382	2.335044	376.817074
114.847883	32.654772	2.569641	2.077436	2.990691	204.852190	74.787318	2.991566	1.441281	2.687016	350.215698
233.510267	154.542010	2.867317	1.350266	0.352683	135.928464	74.396473	2.009594	2.685616	2.925665	159.220511
145.441856	43.784113	2.914973	2.708508	2.762654	118.414490	62.754495	2.470527	0.151607	0.662278	425.001573
146.116948	104.804468	1.905213	2.184694	1.879998	313.510982	101.990103	2.713987	0.709477	1.625412	463.602049
144.998460	41.987097	2.283661	2.607069	3.056598	139.221981	73.177322	0.852536	1.534399	2.079759	276.085668
107.679829	84.014715	2.532627	1.515739	0.730524	176.791931	76.512247	2.822017	1.631892	1.402692	80.155272
323.129935	100.048545	1.566644	3.140499	2.655686	238.352969	61.057516	1.108161	0.633486	0.714303	443.292994
307.506361	266.911062	2.350601	3.110536	2.826247	168.085716	100.154095	0.016060	0.768213	1.420247	590.108248
229.175172	171.929889	1.545371	3.042759	2.850089	225.402394	66.636168	0.259051	2.641343	1.291689	101.195954
156.060972	38.652959	2.815874	0.469701	0.588313	85.711745	44.850133	2.027048	3.057069	2.372826	160.437956
186.789611	131.115467	3.130362	2.487354	2.532176	55.243468	14.880529	0.937631	1.482496	0.351668	228.234744
175.852168	147.503402	2.843041	2.775678	2.524699	91.915845	31.189158	2.236023	1.572095	1.023672	414.665566
419.732829	348.969163	1.103756	2.557750	3.127071	156.362884	71.169496	2.445355	0.465144	2.754366	202.249823
165.760214	66.676793	3.113466	2.108115	2.900273	177.199240	76.834515	1.432101	0.247267	1.948119	340.751480
124.439607	75.689720	0.316950	1.358769	0.507656	172.478749	80.054308	2.499946	2.767258	1.207320	174.657148
126.531525	118.731650	2.194977	3.014830	3.070538	192.155074	113.702725	2.620335	0.529081	0.293208	221.231553
174.304760	145.379658	2.968563	2.009434	2.730166	205.960418	82.066721	1.343020	0.706222	1.775217	223.594132
316.685646	288.802018	0.652169	2.721610	2.977805	82.399367	27.999338	1.754902	2.531902	1.702178	570.500051
430.844548	288.817604	0.925229	2.119629	2.940249	206.374299	113.390824	1.463955	2.559333	2.608103	249.686173
267.335213	203.711769	2.471553	2.425674	2.446738	164.887466	54.415904	2.029810	0.136759	1.068882	599.171952
135.273998	41.895051	0.169684	1.111094	1.950713	137.677594	53.536745	2.699403	2.432985	0.488224	30.132720
138.084098	76.437762	1.830585	2.703337	1.675185	117.413418	34.111582	2.357191	2.269275	2.631272	462.751396
146.467723	18.214843	3.113086	0.812477	0.477270	152.642905	84.774228	1.784095	3.024657	0.689629	107.455591
182.648773	81.826338	2.704933	2.693110	2.420928	147.011856	73.492347	0.582364	0.663177	1.560516	166.067202
131.583013	23.804632	2.243447	2.294492	2.505041	154.531022	70.849626	1.919711	1.655079	0.820605	286.322951
129.063770	50.912638	1.044301	2.979611	2.230191	227.267477	64.495137	2.825108	1.429840	0.254813	385.371344
174.910006	73.588693	0.092188	1.449037	2.226426	195.222179	38.759804	2.691070	2.880514	2.883168	426.121755
197.595585	99.083849	0.749591	3.052345	2.904218	336.432095	154.033862	2.102957	1.801862	1.675348	525.810786
114.458966	31.448416	0.064326	1.992483	1.462633	180.261259	68.905518	1.627274	1.976264	2.488216	49.449597
548.686843	367.805328	2.439665	0.936116	1.639869	121.579031	49.526555	2.051903	1.490273	1.044093	219.808527
181.251535	172.616055	1.116858	0.412906	1.011214	264.831228	185.767419	2.858168	2.140828	2.960947	123.122127
104.462845	37.681007	1.668085	0.788303	1.559359	154.148049	67.095105	2.233458	2.003433	2.702358	136.155599
624.160199	567.411142	1.543157	3.087288	3.041582	168.250582	68.651419	0.876888	0.024106	0.587165	383.914672
139.014168	89.851562	2.755149	0.338621	1.659689	122.126987	48.929195	2.212853	2.808272	2.158832	190.052098
305.824840	163.375800	2.099924	1.538325	2.198636	254.535795	61.635603	2.098681	0.835417	1.829592	359.850817
206.308306	158.188141	1.794514	3.006870	3.027857	181.896232	80.008374	2.152952	0.062951	0.737302	500.971032
177.772364	69.356195	2.705005	1.192253	2.650257	182.875885	67.022435	3.116205	0.671104	2.564845	423.888199
341.440805	289.431353	1.423905	1.960899	2.721886	177.027021	132.732574	0.308372	0.284253	0.409144	309.919185
156.694768	88.980248	1.425774	1.825562	3.037486	164.126738	92.538481	2.360378	1.491741	0.125364	216.376493
154.058149	102.938241	2.727505	2.871525	2.392816	176.497179	96.893449	0.530928	1.021185	1.757118	462.688720
136.140515	66.812658	0.738382	2.366992	2.568909	101.632308	67.802549	0.831362	2.378366	2.548317	334.233674
246.070660	136.639132	2.243954	2.949010	2.445758	100.205339	68.243344	1.277470	1.841127	1.450338	560.076774
119.442443	98.413991	2.557469	2.487415	3.123292	218.660075	158.642010	0.367166	2.207247	0.061411	217.961892
144.885460	67.995195	2.035237	2.454906	2.089914	159.995286	59.576490	1.397019	1.697147	2.106823	521.525954
142.232923	83.504100	1.534126	2.497578	2.977410	87.982824	45.333976	2.714220	1.385914	0.953920	226.064872
322.791305	265.441354	0.027465	3.025540	2.438087	147.204300	37.608787	1.415443	1.965646	2.574246	308.175023
159.758445	67.975112	1.809110	3.108871	2.264305	421.653294	269.875403	1.531538	0.437738	0.863002	160.318693
429.018262	129.224158	2.505669	2.591129	2.039378	193.450922	37.447440	1.567664	1.994038	0.508223	524.333399
134.095706	57.617564	1.716869	1.151367	1.536175	171.918647	46.245577	1.716298	2.988749	1.478198	51.268039
174.131176	92.943221	1.254157	2.781688	2.578844	133.671897	75.140520	2.010794	3.137552	2.107931	241.691769
394.020179	165.513016	2.996264	0.491864	0.261091	885.745091	415.117038	2.654590	3.050863	3.122288	158.195047
180.093275	147.333189	2.740361	2.250414	2.615567	199.417421	122.760113	1.347949	2.568578	1.710108	500.007449
187.045868	92.908689	2.863658	2.178735	1.826098	197.758563	44.759998	1.467909	2.763142	2.208531	277.903581
199.351596	121.383756	2.561995	2.725105	1.998164	140.983850	91.678434	1.570616	1.168023	1.844819	651.615010
173.579060	52.602329	2.942061	0.388828	1.715033	136.385075	72.729244	2.653990	1.627045	0.165134	236.789179
94.038666	60.353253	1.872120	2.912621	2.881144	210.620886	62.147930	1.816300	1.349963	1.343624	409.764282
194.453470	87.977120	1.837714	3.018169	2.282159	115.892731	44.338076	2.865889	0.693468	0.621125	331.725102
132.807954	41.960802	2.114828	2.650587	2.983947	162.645589	28.502776	2.631496	0.359487	0.073446	302.881768
181.642551	75.644443	1.205398	3.068225	2.340956	109.988796	47.792575	1.892953	1.704719	0.007469	283.515853
208.616659	191.245414	3.086955	2.697388	2.073088	168.263854	19.802385	2.767647	2.018821	2.255992	787.858760
688.445668	637.337924	2.439968	0.710118	0.631878	187.060078	83.582552	1.615968	2.947007	3.021683	450.621530
263.222163	27.499704	0.777552	2.588313	2.215488	166.743216	56.631654	2.389477	2.681612	0.848453	304.544386
166.729940	76.601081	1.112367	1.787878	1.222353	121.041999	42.464724	1.847681	2.327025	1.487588	122.830051
216.698370	101.101911	1.503261	2.104957	1.254818	117.690238	58.600789	2.650772	2.832580	0.504376	354.797618
169.832949	85.641287	1.060626	3.017781	2.067709	272.670873	144.857177	1.290629	1.918503	1.914310	197.314026
149.690925	32.395199	2.690643	3.051274	2.754280	114.791825	16.944048	2.641077	1.851610	1.907642	356.066185
136.384676	60.273260	2.074077	2.336620	2.749555	161.172642	46.936671	1.492891	1.149013	0.840470	162.514627
445.013036	234.623959	2.982370	3.067521	1.991609	630.085127	130.794043	2.727278	0.949047	2.311790	401.114751
255.911174	46.766268	0.460886	1.923793	2.366202	189.320442	44.404732	2.478187	1.574198	2.356294	83.953888
373.824647	330.277856	1.645030	2.746649	2.136080	179.881500	59.937556	0.855890	0.912861	2.966606	149.000378
125.684527	95.597171	2.464785	2.915272	2.812384	166.288496	34.666113	2.444223	0.902280	0.390179	316.993994
265.246015	79.882653	2.096938	1.826797	2.052787	165.350947	94.040197	0.124981	2.292740	2.880866	292.119063
170.960135	26.262177	1.413298	1.139734	1.476516	136.782681	64.183320	2.660808	2.756884	2.339546	375.108259
185.167100	114.853043	2.438632	3.076555	3.062567	182.385950	55.749313	0.331103	1.038228	1.280043	762.155736
493.069727	353.008108	1.451376	2.766197	2.384861	348.906118	288.243189	2.688438	0.535740	0.542487	721.436863
208.208962	143.624958	2.026488	3.077243	2.303320	176.542114	92.645453	1.423544	0.101456	1.011861	285.764577
696.105516	499.701645	2.502757	2.696083	2.763028	234.669051	60.334594	2.032612	0.246108	0.352908	263.739964
162.001393	73.202932	1.854552	3.081874	2.558334	344.061367	128.736534	0.806015	2.203097	0.827872	313.915796
141.605539	42.851324	3.001556	1.986888	2.722826	166.204410	82.870314	0.575444	2.345106	0.850797	266.289016
192.139609	132.661332	0.135945	2.548394	2.143202	134.905496	89.343820	1.446951	2.252764	1.337201	313.183830
179.567755	90.367384	2.312832	2.721147	3.055714	169.278084	61.505995	1.426795	0.508658	1.196239	620.173380
165.621596	80.376493	2.003454	2.943949	2.821333	104.584621	20.478435	1.233247	1.360747	0.560917	501.282812
188.635018	103.429562	1.460667	2.903574	2.533940	175.389638	111.870602	0.382248	2.717282	2.554680	529.114650
163.828775	109.825020	2.689788	2.978026	2.465827	203.425664	50.771116	3.072782	0.596913	0.992249	323.570075
148.616667	39.303431	3.099979	2.189996	1.545708	84.747008	38.525693	2.444773	0.807073	0.041873	422.360977
156.335318	48.821597	2.474578	0.080459	1.002986	150.595349	92.914933	3.008684	2.905066	2.623812	350.740708
219.030742	93.546886	2.543047	1.820467	2.407407	180.230227	96.553684	2.486259	1.347537	2.599827	325.817157
154.289880	64.801023	2.675322	2.090238	1.708591	161.695442	81.416322	1.614629	0.536459	2.384166	303.766785
244.715046	70.948709	1.934035	1.566614	1.704276	136.010298	19.008727	1.689372	0.386959	1.196503	161.192446
197.858853	80.616965	2.326331	3.007331	1.492903	264.059130	197.237005	2.625627	0.863426	0.548360	526.481035
189.501136	122.287636	1.513158	1.606623	2.904389	148.748961	97.359261	2.082363	1.977040	2.450891	234.642740
397.522438	189.884165	0.710920	1.205861	0.128562	131.050804	125.724837	1.725026	1.984825	0.953211	689.651723
353.528726	188.709569	0.130041	2.369520	2.832392	371.583459	92.636367	2.740614	0.910817	0.316747	424.203191
151.614357	27.989485	2.871842	0.448445	0.041423	100.964138	49.726276	2.818561	2.198907	1.968350	127.401672
578.927068	484.343792	2.155596	2.924686	3.137531	101.452761	69.236504	0.981624	0.523938	1.689441	153.027695
191.652831	76.630628	1.074467	3.109325	3.071534	182.645066	72.191005	2.406795	0.359333	2.221557	322.741552
142.337265	70.347253	2.308171	2.971061	3.063440	188.990550	47.863484	2.468849	0.534249	0.818282	264.331800
235.118048	142.473640	2.551017	3.007410	2.333130	135.827405	70.010496	0.575144	0.326675	1.829254	218.522843
152.658979	70.683322	2.922296	2.493029	1.530973	189.742170	79.543000	2.202987	1.226083	1.536517	421.866480
155.692172	56.193793	2.686169	3.075620	2.808246	72.428266	57.798153	1.701011	2.910127	0.480492	478.907774
195.460863	151.723680	2.876885	3.030928	2.840798	91.094268	41.764402	0.977760	2.250403	1.480899	395.391663
166.226061	56.183611	0.485087	1.799854	1.528884	203.215494	33.726943	2.593456	1.864335	0.683410	488.831243
141.253324	110.009211	2.640116	2.809412	2.568860	123.671606	30.260857	2.863933	0.368566	0.282804	353.205257
164.830448	101.113530	2.878545	2.844807	1.388959	116.850914	65.827177	2.129761	2.783446	0.405175	423.623587
176.252184	81.424676	1.860297	2.994991	2.825886	176.987122	92.947304	2.456933	0.084061	1.056183	549.888261
395.382270	221.134662	2.762793	2.864494	1.361645	202.007791	61.443623	2.391554	1.247297	0.241983	365.351646
274.355565	226.991518	1.549668	1.509855	2.816266	209.304577	57.692716	2.825165	0.718319	1.147494	491.472679
326.514977	300.628205	2.735842	3.034994	2.569495	164.877508	81.932598	0.062214	0.267046	0.486313	806.381051
136.715109	72.019232	2.283030	1.180579	1.598770	174.617103	52.919719	2.319690	1.180868	0.887504	175.362061
169.017922	131.791547	1.928242	1.407221	2.756602	106.425770	46.008932	1.855381	1.122307	2.283915	147.772332
213.317978	97.228499	0.644752	2.762640	2.396157	164.183008	74.391521	0.740497	2.072382	2.363353	330.228383
276.636350	234.324893	0.880030	1.974626	2.970215	239.113995	89.454037	2.639994	0.405468	1.109188	125.885751
164.428893	98.296537	2.785151	2.439959	2.629968	67.126205	17.001704	0.386972	2.215860	0.672869	339.764379
732.252086	649.123511	0.940933	2.415113	2.543488	154.684363	79.489203	2.057908	0.149717	2.090591	334.666599
245.852865	185.192634	1.139425	3.084846	1.945378	204.955105	84.358530	2.546880	1.400775	1.182994	317.538971
390.921793	302.894564	0.440960	3.107697	2.466504	426.440844	106.518712	2.279101	0.449720	2.905958	242.213490
165.266742	63.427636	2.880824	2.060329	2.483163	52.765288	27.517658	0.522020	2.309306	1.565647	277.729502
