m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
358.622546	39.206150	3.123040	0.858301	0.550071	507.229004	333.957665	2.605523	0.187222	0.987380	118871.188970	251.352352
172.287219	100.249842	0.880231	2.602447	2.706890	384.228325	126.859495	2.782828	1.833392	2.048075	371768.617992	573.530864
156.732002	71.276330	2.032193	1.190612	1.962002	277.354980	136.471972	1.966310	0.289016	2.605574	29887.006730	102.755026
486.576722	269.088547	0.204537	2.831042	2.678260	286.060872	157.607296	0.605756	2.119662	3.101137	8605.530478	250.767245
201.049521	124.669857	1.805342	2.434840	2.484134	181.273827	101.011953	2.240641	0.597220	2.918661	107023.233629	324.435144
225.476828	155.119175	0.213024	1.891069	2.087544	216.009430	82.173907	2.754732	1.309175	1.413466	75480.414367	236.274445
330.776185	297.858807	2.312166	2.987801	2.353278	205.512762	78.904266	1.559554	0.349667	0.481471	49446.074821	644.781568
411.259622	330.917043	0.689204	2.708467	2.329629	227.503411	71.133309	1.867179	1.359115	2.798457	138337.299719	412.980250
255.677788	82.048198	2.457045	2.839999	3.126805	385.612200	156.112676	0.821045	2.080872	0.096571	44339.150470	321.473562
169.278247	79.549894	3.037573	2.810846	3.086558	156.699742	71.640579	0.326482	2.980185	0.811071	2636.566639	222.763282
155.760676	51.990865	0.158569	2.920839	2.899913	334.418211	154.969825	2.730975	1.785227	0.836860	262570.583809	482.282514
395.767201	304.799472	2.327369	2.836505	1.188912	649.581603	156.072304	1.257883	2.072575	1.556718	63767.169416	173.453836
338.780108	260.667570	2.347217	1.294792	1.507638	214.617946	100.176031	1.857839	2.055314	2.454469	64120.452458	187.657636
851.479632	755.924481	2.933349	3.110511	2.472378	172.038593	74.178445	1.353176	0.376282	2.103772	55160.116366	456.806620
261.251791	217.167503	0.807885	0.167231	1.285353	217.195939	66.558244	2.807880	2.199341	2.863682	126942.884609	196.208341
183.979769	111.853304	1.670698	0.202547	0.831201	164.797742	77.011019	2.562347	2.248159	3.134163	99524.345166	283.411554
172.709231	113.018454	1.813608	2.263404	2.706353	150.467388	76.215792	2.676529	0.771154	2.759539	257078.721004	525.270757
168.492952	86.048976	0.913591	2.083905	2.178363	321.339799	84.722868	1.659423	1.794121	2.596949	64135.860341	211.181377
439.594942	399.721152	1.387749	2.644103	1.129593	381.369146	339.568778	1.124368	1.706866	1.811587	29503.139278	457.341742
226.091812	58.649088	2.620044	2.906827	2.812981	154.176762	64.361639	0.048341	2.164633	1.150075	35.102825	148.293130
192.511818	71.202042	0.165453	2.260527	2.040614	155.514797	65.633279	1.556168	0.789955	2.126419	25303.206190	103.968698
391.593078	123.285777	2.633992	1.313809	2.030367	183.249687	69.980532	2.274140	2.979317	1.777584	196111.582785	395.338429
145.161444	129.707473	3.072886	2.812832	2.179997	138.601057	75.345626	2.642142	2.067415	0.681109	282726.323261	757.714568
158.861405	73.531735	0.176437	2.309839	1.999685	159.087126	92.932195	2.805878	1.684080	1.897101	99175.209240	238.821188
219.906824	76.500434	2.863262	0.193622	1.299392	126.963316	88.482697	1.253034	2.490639	0.220578	11956.186526	251.822011
153.691927	104.045154	2.756885	2.170049	1.776336	206.943754	34.371427	1.634433	2.100217	1.396573	51546.098195	218.451687
484.075447	170.889889	1.346488	2.866049	2.038301	153.107629	57.982749	1.270582	1.842151	1.262012	83705.704798	217.492546
210.922175	140.317916	1.197119	2.986712	3.140129	478.908565	250.755588	0.419642	1.142682	1.748925	4535.077166	293.548466
234.727215	127.782481	2.087179	2.680470	2.818078	370.604203	225.285391	1.731356	2.890760	0.951490	126724.934315	605.237363
301.710999	154.386519	0.852368	0.632850	1.746858	157.381633	88.344054	3.010468	2.625856	1.588007	159500.800203	274.665757
275.938894	229.887285	2.815313	2.116028	3.007677	368.199598	36.138736	1.436336	1.572235	2.285139	88710.093832	596.128115
168.228355	66.743080	1.136976	1.641573	0.987011	182.893094	77.660817	2.988375	2.638684	2.161021	938620.600876	685.249191
170.689593	119.878597	2.369983	2.721183	2.992511	175.274125	79.244014	0.244172	1.137724	0.805123	2058.312283	464.346192
161.234432	80.997984	2.977679	2.359565	2.169966	133.690288	51.883139	2.267019	0.035020	0.465371	57003.711212	316.204060
181.087067	74.358399	2.650101	2.639724	2.898021	166.077903	43.945019	0.976588	0.276611	0.373111	15726.081271	145.867702
384.723231	335.214134	3.044197	0.592780	0.404660	116.407226	47.631400	1.807584	3.075206	2.498880	13937.796258	147.909640
190.491372	104.784740	0.479066	1.843143	2.716332	490.485448	346.576071	2.379771	1.522605	2.549339	88597.821723	186.609557
207.265283	122.489503	2.552842	2.202624	1.324403	142.370834	72.357635	1.166124	2.183825	2.505649	29919.748646	313.490740
162.959072	80.854342	2.708612	2.311975	1.617664	155.679060	64.482187	2.033435	1.704976	0.389166	112570.806014	266.704416
688.153582	526.664194	2.228675	2.063693	2.462583	171.934745	106.910746	1.035487	0.786650	1.247412	30834.949123	274.064961
213.360150	97.046010	2.510319	2.230817	2.561845	619.919454	236.653399	0.878426	1.523421	1.427228	17588.389015	107.716439
231.011331	131.519502	3.068493	2.797638	1.849905	315.766722	63.913939	0.815413	2.798398	2.247062	57610.179408	467.247491
385.853535	324.957832	2.486619	2.307278	3.033782	385.095778	165.738605	1.936364	0.722616	1.242620	37713.531603	253.618986
156.203005	96.189715	2.925587	2.159762	2.572312	226.007681	78.761146	1.284755	2.430067	1.992007	125396.578852	435.870218
148.912678	81.138114	2.190085	2.995657	2.581607	140.860298	54.667044	0.531415	0.605423	0.217193	13648.169851	453.574893
178.753039	74.503038	2.925333	2.154891	1.479689	161.778025	94.025701	2.713553	1.953603	0.423610	140721.837018	424.797054
352.006434	119.032013	0.551814	2.084473	1.319788	175.540119	79.555510	0.672599	2.342805	2.164180	4057.264683	215.538514
