m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
167.937785	86.991316	2.202165	3.020052	2.672028	161.796056	65.047370	2.205994	1.145499	0.076467	119073.751191	615.420565
209.597193	86.836034	2.669511	2.880499	2.742456	305.095668	128.274628	2.975856	2.256987	2.598487	977778.427904	777.356634
166.650080	85.163796	0.082240	1.047071	1.958343	139.614567	78.094748	1.883691	2.762073	2.037159	49315.832089	363.659679
325.300302	272.696049	2.038921	2.912753	3.043832	378.255720	171.513697	3.118984	0.336848	1.105503	426225.333575	554.900552
145.253242	76.050744	1.967253	3.080588	2.777583	145.702959	67.380202	0.189519	1.506729	0.574504	947.018344	259.652438
305.130429	47.883714	2.353279	0.681106	0.204374	179.055751	147.691186	1.811546	2.860153	0.276455	45316.771866	503.631118
158.365141	75.745884	1.116148	2.786700	2.880437	197.696742	71.230630	3.079375	1.486097	0.375789	66119.593959	429.188401
499.074629	394.035261	1.269615	2.635998	1.766650	150.191639	57.502632	2.638964	1.347647	0.287536	103176.866182	364.153830
139.160781	69.181172	1.899915	3.108134	2.512400	285.565776	86.944134	1.881830	0.758528	1.843008	33449.092759	195.857544
1003.241125	853.983753	0.954211	1.875808	3.056520	386.452536	216.396932	1.596742	2.217557	1.839859	203567.915103	409.384204
231.349266	75.526323	2.912617	0.674150	0.468019	185.699312	85.730937	0.496980	2.489181	2.946849	1384.314290	127.357691
193.570529	67.550808	2.105680	0.875748	1.243903	189.256793	55.541882	1.925291	2.511848	2.837094	77182.682828	212.484305
236.467692	168.079456	2.688077	2.721271	1.533634	345.287017	304.864156	0.945767	0.136264	1.475763	10745.254661	277.816088
205.154710	92.734636	2.788397	0.883486	1.287006	124.184025	46.984977	0.200387	3.107172	1.463921	220.703873	130.478767
184.170587	102.123295	2.188618	0.476359	0.053135	168.713688	77.968648	1.745185	2.651321	2.743288	29454.607171	187.520922
218.481773	117.230288	0.499611	0.085762	1.257159	302.953593	99.607372	2.845575	2.178156	2.672747	1139320.152944	603.347374
419.649127	328.898939	2.479628	2.836421	1.666684	153.421178	97.699763	2.518904	0.970626	0.996717	94134.763379	847.501421
197.595585	99.083849	0.749591	3.052345	2.904218	336.432095	154.033862	2.102957	1.801862	1.675348	124059.735802	525.810786
624.160199	567.411142	1.543157	3.087288	3.041582	168.250582	68.651419	0.876888	0.024106	0.587165	15119.626464	383.914672
144.885460	67.995195	2.035237	2.454906	2.089914	159.995286	59.576490	1.397019	1.697147	2.106823	223965.803954	521.525954
394.020179	165.513016	2.996264	0.491864	0.261091	885.745091	415.117038	2.654590	3.050863	3.122288	165735.790458	158.195047
696.105516	499.701645	2.502757	2.696083	2.763028	234.669051	60.334594	2.032612	0.246108	0.352908	94821.573497	263.739964
219.030742	93.546886	2.543047	1.820467	2.407407	180.230227	96.553684	2.486259	1.347537	2.599827	77613.421932	325.817157
154.289880	64.801023	2.675322	2.090238	1.708591	161.695442	81.416322	1.614629	0.536459	2.384166	105614.470037	303.766785
353.528726	188.709569	0.130041	2.369520	2.832392	371.583459	92.636367	2.740614	0.910817	0.316747	266963.672986	424.203191
161.336565	72.613316	2.653001	2.681244	2.499452	132.129747	74.335984	1.213312	0.895273	0.442892	15376.572124	212.363036
303.207663	135.595272	2.225645	2.763801	2.916449	263.634940	114.293663	0.507958	0.092129	2.653689	9972.686686	209.522961
