m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
449.911340	119.716866	1.042282	3.036988	2.838667	221.061365	177.653252	1.556071	3.037308	0.112166	36870.634646	467.946893
303.273113	188.336457	1.590183	0.270789	0.277209	182.072804	109.256046	2.550750	3.043058	1.739644	36472.718755	123.451988
196.255822	106.033967	1.587841	0.610537	0.727091	163.555080	70.989424	2.460434	1.876632	2.538609	289524.670143	382.201449
1156.337480	82.353093	3.115321	1.163874	0.651201	517.480628	287.409811	2.689166	2.664737	2.089218	186293.248445	267.886023
524.185971	356.201552	0.612853	2.907523	2.590780	439.318734	275.401520	3.065970	2.195745	2.808003	394356.861793	711.209414
162.003616	96.110891	2.989749	2.786300	2.713511	136.504831	46.355368	0.837623	1.209357	0.772356	15203.484036	653.808024
125.568285	46.925557	0.812131	1.960847	2.800372	348.928381	75.234393	2.762637	0.186149	0.388410	551258.439907	501.264648
482.979504	333.668440	1.640251	2.886469	3.024082	159.343754	57.055145	1.789078	0.582003	0.034687	61263.487511	444.991493
281.913155	107.685612	0.191930	2.960806	2.475348	159.058366	71.738728	0.801939	0.139897	1.139581	22876.240373	262.935433
162.944191	128.899053	2.653942	2.304946	2.631715	385.603685	276.151231	1.673857	0.505860	0.468105	80010.651412	337.510528
220.191399	178.676708	3.081451	3.091886	2.983761	490.855898	265.372141	0.166020	1.923582	2.965859	4023.321857	679.039535
253.334002	179.411353	1.939750	2.790027	2.734246	158.904270	69.715525	0.114801	1.888711	1.386805	287.807280	719.867641
316.917650	247.576936	1.238494	0.047726	1.298783	471.697642	170.472583	2.355857	3.083183	2.570935	72931.043278	191.647192
226.617094	85.710169	0.848103	1.249169	2.029677	136.647537	71.348322	2.584512	1.662432	2.939854	95144.830933	225.144261
