m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
287.763127	174.023531	1.055625	2.890966	1.633151	214.181742	71.496574	1.511309	0.243806	0.606360	52696.935341	206.148616
373.108034	144.680121	3.042124	1.392287	1.358174	156.742315	34.335463	1.864706	2.294625	1.985747	59087.072646	267.136222
232.913822	138.066048	2.733380	3.013736	2.411993	168.350591	60.891712	0.739912	2.285697	2.307231	23860.005222	428.919247
182.506642	62.880096	1.984277	0.051571	0.742593	108.932248	46.392143	3.096596	2.200147	3.026024	101719.677760	171.566673
364.800335	76.974868	2.346243	1.035231	1.506597	158.597633	73.198031	2.065540	1.231443	1.118951	15947.405377	151.502023
213.600716	108.991895	1.071599	2.841871	1.656665	161.521685	44.500668	0.544091	1.598748	2.113925	3596.911108	167.142916
242.109722	119.754436	1.051798	3.062932	2.210412	264.002483	81.071466	0.495468	1.819971	1.950933	1155.977023	74.156044
594.084735	483.618279	2.479420	0.546603	1.909089	221.726057	24.570264	1.697718	2.900127	2.374571	20553.144818	85.093660
247.471805	123.390989	0.965469	2.398678	1.683610	180.216217	81.372910	1.656555	1.383826	2.680720	16462.364556	235.559572
738.096398	678.171652	0.777754	2.182479	2.835143	399.334624	191.686486	2.072667	0.795837	0.498013	22212.898262	146.298540
161.243252	76.596656	2.678190	1.458662	3.084589	67.481564	17.819393	1.917735	1.703869	1.852480	49434.944397	246.593895
593.994358	317.590144	2.166319	2.478485	3.120234	255.825839	55.360620	0.408164	0.551931	0.393911	22213.892241	566.137701
178.460025	73.638716	0.812503	2.745354	2.943138	70.526001	55.626706	1.602057	1.100546	1.316742	3020.323567	41.487733
170.484959	121.081853	1.908141	2.953818	3.095530	239.212157	71.598425	1.779796	0.512987	0.032160	41498.335583	170.760777
172.946876	73.576114	2.659264	1.245786	1.611967	226.009806	125.979072	3.109594	0.571343	0.848630	111477.991696	274.688686
415.367937	107.220547	0.994134	2.537886	2.051132	319.761806	112.662081	0.516595	2.409776	2.332684	10007.622347	254.763631
198.684259	114.749623	2.833492	2.975979	2.294469	214.222131	81.782583	0.894524	0.377665	0.119612	51656.964286	652.150200
328.891971	326.104375	2.977984	2.897778	2.904859	159.099885	84.801434	0.007170	0.012067	0.296893	1.708697	255.734100
427.727627	385.930868	1.107909	2.411943	1.529218	170.016606	34.126084	0.121564	1.805614	2.148824	6.920139	13.908306
144.000082	86.700899	1.136186	0.768515	1.480478	160.238333	33.915285	2.778951	2.152167	1.700050	103662.873656	196.010487
369.356733	249.601749	1.319260	2.887460	2.296247	156.743580	82.641803	1.171424	0.496688	1.458620	12011.684962	206.570064
120.352946	45.916763	2.717488	1.870665	1.801712	109.032936	56.126877	2.830552	1.570053	1.879812	24769.820921	191.285404
212.328491	178.602619	1.170782	1.301317	0.149548	299.728135	48.747932	2.534662	3.049232	2.721541	48362.045963	241.631364
