m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
384.619866	123.999622	2.927505	2.427836	1.700077	403.940407	206.242135	0.541296	0.893321	1.507140	24145.813877	240.829684
198.153860	82.838615	1.238000	2.835304	2.296825	345.409294	137.494061	2.683348	0.615493	0.890140	161972.958554	293.367802
423.266505	381.379387	2.804657	1.816790	2.306756	99.244924	58.290267	1.482564	1.728246	3.016075	16451.326941	216.832402
420.715275	152.947384	0.351322	1.533896	2.306084	477.632808	151.660794	2.633773	1.342777	2.647413	121400.724226	164.239030
492.932079	420.509519	0.459477	2.309207	1.853627	547.734331	129.693361	1.468267	2.286886	1.032005	603525.800696	604.327792
165.503706	69.754973	0.074054	2.575103	2.728736	212.770659	137.598690	1.019177	1.515655	2.296161	11024.418736	137.736381
277.630263	121.958428	0.094391	2.683958	2.896689	161.217512	86.220541	0.312676	1.152387	0.475211	1659.938257	234.683931
205.356066	124.454351	2.839458	1.259733	1.321387	236.489057	204.129679	1.648959	2.169673	2.394852	19844.808936	263.404041
179.912583	66.216003	0.894259	2.749689	2.662237	249.587954	72.543145	2.783595	1.011738	0.866723	147552.371551	279.510904
176.298527	83.013073	2.130296	2.783010	3.110916	190.669424	77.158859	1.003603	2.072336	1.632896	11969.549810	336.623763
172.458129	77.738666	2.367944	3.067763	2.879706	336.792912	301.509763	0.696215	2.567424	1.372319	7944.519746	493.310435
176.373555	82.854073	1.563643	3.138239	2.433980	139.504586	49.056992	3.019938	0.102514	1.271421	99031.987747	402.994810
148.395191	79.439311	2.998941	2.888350	2.579689	141.485149	50.135552	1.312920	0.927848	0.109938	22097.673032	446.315392
